UNIQUEID,REGION,STATE,PERCENTILE,TOP5PCT,HHNUMBR,AGES5TO18,pctPopulation,LIVINGQRTS,TENURETYPE,PROPERTYVALUE,LOWERRENT,HOUSINGPROJECT,FOODSTAMPS,ENGERGYASST,pctFRval,pctSEval,pctWSval,pctOIval,pctANNval,pctCSPval,pctDISval,pctDIVval,pctSDTval,pctEDval,pctFINval,pctINTval,pctPAWval,pctPENval,pctRNTval,pctSSIval,pctSSval,pctSURval,pctUCval,pctVETval,pctWCval,pctTotal ,pctPopPercent,HTOTVAL
10930505311015905011,2,31,18,2,3,1,0.001358696,1,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.99,0.33,150029
30430041308715005011,2,31,5,2,2,0,0.000905797,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,26812
61121000563019305011,2,31,17,2,2,0,0.000905797,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.24,0,0,0,0,1.01,0.51,132943
05518001024100205011,2,20,4,2,2,0,0.000897263,1,1,20000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,20131
18200200005415105011,2,20,3,2,1,0,0.000448632,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16524
20758031409803405011,2,20,8,2,2,0,0.000897263,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.02,0,0,0.13,0,0.82,0,0,0,0,1,0.5,43102
00102054020581105011,2,20,2,2,6,2,0.00269179,1,1,75000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,10000
05160200342073505011,2,20,9,2,1,0,0.000448632,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50010
20871081506900106011,2,20,2,2,2,1,0.000897263,1,1,10000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,9000
12534200006705305011,2,20,2,2,3,2,0.001345895,1,0,0,Partial Rent Paid,Not a Public Housing Project,3493,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,9000
30920840701003106011,2,20,19,2,8,3,0.003589053,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,203470
80920158701016006011,2,20,8,2,2,0,0.000897263,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,42000
50210618070190806011,2,20,17,2,2,0,0.000897263,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.4,0.48,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0.1,0,0,0,0,1.01,0.51,126069
02001022290156606111,2,20,5,2,1,0,0.000448632,1,1,3000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,1,1,26502
30820847501049305011,2,20,5,2,2,0,0.000897263,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,0,0.81,0,0,0,0,0,0,0.12,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,1,0.5,24713
03305067420520105011,2,20,2,2,4,3,0.001794527,1,0,0,Partial Rent Paid,Not a Public Housing Project,7200,350,0,0,0.77,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,1,0.25,10400
40721951001075004011,2,20,5,2,4,1,0.001794527,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,25001
17489200014382305011,2,20,5,2,5,3,0.002243158,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,27000
74072320158020305011,2,20,7,2,2,0,0.000897263,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.98,0,0,0,0,1,0.5,38114
48170200232075305011,2,20,8,2,2,0,0.000897263,1,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,1,0.5,42912
00599064234100206011,2,20,3,2,4,2,0.001794527,1,1,75000,No Rental Assistance,Not a Public Housing Project,168,0,0,0,0.98,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0.25,15301
04049590123020606011,2,20,8,2,6,3,0.00269179,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.01,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,45521
48180200232075406011,2,20,9,2,3,0,0.001345895,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.87,0,0,0,0,0,0,0.09,0,0,0,0,0.04,0,0,0,0,0,0,1,0.33,50540
12853200008744206011,2,20,6,2,1,0,0.000448632,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30000
05208087320424106011,2,20,15,2,2,0,0.000897263,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,0.5,97754
90220439301086405011,2,20,11,2,2,0,0.000897263,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0.02,0.52,0,0,0,0,0.05,0,0,0,0.42,0,0,-0.01,0,0,0,0,0,0,1,0.5,54500
07322034587100205011,2,20,10,2,4,0,0.001794527,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.82,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,1,0.25,58618
43100900962042506011,2,20,3,2,1,0,0.000448632,1,1,240000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18000
01207060410546105011,3,10,12,2,2,0,0.001074114,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.76,0,0,0.23,0,0,0,0,1,0.5,73769
00410575601027405011,3,10,18,2,1,0,0.000537057,1,1,240000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0.35,0,0,0.05,0,0.15,0,0,0,0,1,1,146122
03657071744100105011,3,10,13,2,2,0,0.001074114,1,1,325000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.09,0.08,0,0,0.04,0,0.3,0,0,0.5,0,0,0,0,1.01,0.51,80298
01001063046574505011,3,10,19,2,2,0,0.001074114,1,1,350000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0.5,205130
59001680176010505011,3,10,13,2,3,1,0.001611171,1,1,95000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,80000
49001380176110506011,3,10,18,2,1,0,0.000537057,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.62,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0.17,0,0,0.15,0,1,1,167359
07324046170110106011,3,10,12,2,2,0,0.001074114,5,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.29,0,0,0,0,1,0.5,72102
67170401241001306011,3,10,10,2,1,0,0.000537057,1,1,160000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.27,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55001
41010457124705006011,3,10,13,2,2,0,0.001074114,1,1,275000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.27,0,0,0.68,0,0,0,0,1,0.5,76163
10426021704100306111,3,10,10,2,1,0,0.000537057,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.04,0,0.33,0,0,0.45,0,0,0,0,1.01,1.01,53863
70160412020310406111,3,10,16,2,1,0,0.000537057,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,-0.01,0,0,0,0,0,0,1,1,119310
96043200155010706111,3,10,10,2,2,0,0.001074114,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,0.5,52550
50164713060450005011,3,10,5,2,2,0,0.001074114,1,1,220000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,24600
04115018339100105111,3,10,2,2,2,1,0.001074114,1,0,0,Partial Rent Paid,Not a Public Housing Project,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,12587
01207080410646105012,3,10,8,2,2,0,0.001074114,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.93,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0.5,44777
